WTR,WHpR,WHdR,HpHdR,Area,BMI
1.9876543209876543,0.8009950248756219,2.5555555555555554,3.1904761904761907,1.384963329133146,33.344645452093175
2.033707865168539,0.9427083333333334,2.0804597701149423,2.206896551724138,1.393996222876689,32.92156426086485
1.2762645914396886,0.9425287356321839,2.0246913580246915,2.1481481481481484,1.4487912087912087,32.92156426086485
1.158273381294964,0.9147727272727273,1.8505747126436782,2.0229885057471266,1.5865929322902617,32.92156426086485
2.0338983050847457,0.9473684210526315,2.0454545454545454,2.159090909090909,1.454054054054054,32.92156426086485
1.9447513812154695,0.9263157894736842,1.9775280898876404,2.134831460674157,1.4495166036149643,32.92156426086485
2.0,0.9424083769633508,2.1686746987951806,2.3012048192771086,1.368122921997072,32.92156426086485
1.1653543307086613,0.896969696969697,1.8734177215189873,2.088607594936709,1.5047356182770288,32.92156426086485
1.8784530386740332,0.9289617486338798,2.0238095238095237,2.1785714285714284,1.435276576710899,32.92156426086485
3.8876404494382024,0.8917525773195877,1.9222222222222223,2.1555555555555554,1.3881906500991483,34.152463997886116
1.1773584905660377,0.9017341040462428,1.8352941176470587,2.0352941176470587,1.470602495011841,34.152463997886116
3.5161290322580645,2.3956043956043955,2.691358024691358,1.123456790123457,1.8055686240964886,33.70504499982072
3.3212121212121213,1.1610169491525424,4.151515151515151,3.5757575757575757,1.2251147267417606,33.70504499982072
4.43956043956044,0.8977777777777778,1.9423076923076923,2.1634615384615383,1.3555710277021753,34.479595956981946
2.130952380952381,0.8817733990147784,1.7211538461538463,1.9519230769230769,1.360322493424772,32.74191309176732
2.272108843537415,0.8743455497382199,1.8555555555555556,2.1222222222222222,1.33266575313587,32.74191309176732
4.927536231884058,0.8808290155440415,1.8681318681318682,2.120879120879121,1.3060474878656696,32.74191309176732
1.3565891472868217,0.8883248730964467,1.7857142857142858,2.010204081632653,1.2958086460390608,32.74191309176732
2.1549295774647885,0.8693181818181818,1.6451612903225807,1.89247311827957,1.465966657456019,32.74191309176732
2.069364161849711,0.8817733990147784,1.967032967032967,2.230769230769231,1.416108039340412,32.74191309176732
1.1691176470588236,0.8457446808510638,1.59,1.88,1.47084794366917,32.74191309176732
1.6080402010050252,0.8648648648648649,1.6326530612244898,1.8877551020408163,1.5512923950395936,32.74191309176732
4.183908045977011,0.8708133971291866,1.9361702127659575,2.223404255319149,1.368925831202046,32.74191309176732
2.585714285714286,0.8916256157635468,1.7745098039215685,1.9901960784313726,1.3475755899705015,32.74191309176732
1.4131274131274132,0.9104477611940298,2.2875,2.5125,1.3666087962962963,32.74191309176732
2.101123595505618,0.9033816425120773,1.9893617021276595,2.202127659574468,1.4239721955457996,32.74191309176732
5.969230769230769,2.2298850574712645,2.6575342465753424,1.1917808219178083,1.5386768713054095,33.976124885215796
5.6438356164383565,2.2888888888888888,2.861111111111111,1.25,1.5503207487643285,33.976124885215796
1.4457831325301205,0.9183673469387755,2.535211267605634,2.76056338028169,1.2738795835219556,33.976124885215796
1.901639344262295,0.8969072164948454,2.4166666666666665,2.6944444444444446,1.4385169378500933,33.976124885215796
1.4220532319391634,0.958974358974359,2.6714285714285713,2.7857142857142856,1.3170927009547275,33.976124885215796
1.3680297397769516,0.9484536082474226,2.6666666666666665,2.8115942028985508,1.3142135642135642,33.976124885215796
2.6714285714285713,1.0218579234972678,2.6714285714285713,2.6142857142857143,1.3361647361647362,32.97306756214789
5.6,2.1538461538461537,2.6666666666666665,1.2380952380952381,1.6580701052912168,32.97306756214789
3.2758620689655173,2.0652173913043477,2.878787878787879,1.393939393939394,1.6935659063318638,32.97306756214789
4.857142857142857,0.9946808510638298,0.9077669902912622,0.912621359223301,1.3037698815566836,32.97306756214789
2.9571428571428573,2.090909090909091,0.9282511210762332,0.4439461883408072,1.607614807203813,32.97306756214789
4.384615384615385,0.9447513812154696,2.7142857142857144,2.873015873015873,1.2381693648816936,32.97306756214789
2.356687898089172,1.010928961748634,2.642857142857143,2.6142857142857143,1.3263990014562097,32.97306756214789
6.237288135593221,2.967741935483871,1.0760233918128654,0.36257309941520466,1.4628452121097086,32.97306756214789
5.343283582089552,2.2948717948717947,2.671641791044776,1.164179104477612,1.5762825000407015,32.97306756214789
2.3947368421052633,0.9680851063829787,2.3037974683544302,2.3797468354430378,1.3808120917125657,32.97306756214789
3.3211009174311927,0.9783783783783784,2.0804597701149423,2.1264367816091956,1.2712548614187957,32.97306756214789
5.068493150684931,1.0,2.466666666666667,2.466666666666667,1.3593864134404674,32.97306756214789
1.2270916334661355,0.8700564971751412,1.9493670886075949,2.240506329113924,1.5367689432967186,32.97306756214789
2.706766917293233,0.9782608695652174,2.278481012658228,2.329113924050633,1.335722248765727,32.97306756214789
1.1254752851711027,0.8809523809523809,1.783132530120482,2.0240963855421685,1.4576912493120529,32.81674579712741
1.1923076923076923,0.9064327485380117,1.9135802469135803,2.111111111111111,1.4316052046113397,32.81674579712741
0.9896373056994818,0.8842592592592593,2.146067415730337,2.4269662921348316,1.3145810387189698,34.54456574873716
4.363636363636363,0.8930232558139535,2.2857142857142856,2.5595238095238093,1.3109202812173109,34.54456574873716
1.598326359832636,1.0437158469945356,2.3012048192771086,2.2048192771084336,1.2097734881092126,34.54456574873716
0.9812332439678284,0.8883495145631068,2.231707317073171,2.5121951219512195,1.3124957495137444,34.54456574873716
1.0025974025974025,0.8772727272727273,2.075268817204301,2.3655913978494625,1.3443193304967207,34.54456574873716
1.0374331550802138,0.8940092165898618,2.2045454545454546,2.465909090909091,1.3113174119481257,34.54456574873716
1.0374331550802138,0.8940092165898618,2.2045454545454546,2.465909090909091,1.3113174119481257,34.54456574873716
0.9772727272727273,0.882051282051282,2.263157894736842,2.5657894736842106,1.3201554262128565,34.54456574873716
0.9807162534435262,0.8725490196078431,2.0941176470588236,2.4,1.3445141246188366,34.54456574873716
1.2996389891696751,0.8866995073891626,2.1951219512195124,2.475609756097561,1.314721831693111,34.54456574873716
0.8042895442359249,0.8152173913043478,2.027027027027027,2.4864864864864864,1.49952726126694,34.54456574873716
0.9865951742627346,0.8932038834951457,2.2439024390243905,2.5121951219512195,1.3185125520204055,34.54456574873716
0.9578947368421052,0.896551724137931,2.4594594594594597,2.7432432432432434,1.3214623526762255,34.54456574873716
1.7438423645320198,0.9672131147540983,1.6542056074766356,1.7102803738317758,1.5407777777777778,33.17901234567901
2.4347826086956523,2.1538461538461537,1.75,0.8125,1.7471787404441208,33.027074875614296
4.837837837837838,0.988950276243094,1.988888888888889,2.011111111111111,1.30625,33.63894628099174
4.341463414634147,0.978021978021978,2.022727272727273,2.0681818181818183,1.4143646408839778,33.63894628099174
2.150943396226415,0.9243243243243243,2.0853658536585367,2.2560975609756095,1.3489720296437964,32.373995617238855
4.2105263157894735,0.903954802259887,2.2857142857142856,2.5285714285714285,1.3794349116243065,32.373995617238855
2.150943396226415,0.9243243243243243,2.0853658536585367,2.2560975609756095,1.3489720296437964,32.373995617238855
0.9856733524355301,0.9717514124293786,2.072289156626506,2.1325301204819276,1.391084160724995,34.365029540509624
2.048780487804878,0.9710982658959537,2.210526315789474,2.276315789473684,1.3583842801994797,34.365029540509624
1.373134328358209,0.92,2.090909090909091,2.272727272727273,1.3977701005025125,35.06831797667223
1.9553072625698324,0.8495145631067961,1.9021739130434783,2.239130434782609,1.5094062962800041,35.19009258463795
1.8638743455497382,0.8516746411483254,2.311688311688312,2.7142857142857144,1.3797006048532616,34.41406249999999
1.946236559139785,0.8537735849056604,2.445945945945946,2.864864864864865,1.31638814386906,34.41406249999999
5.0476190476190474,0.9085714285714286,1.9390243902439024,2.1341463414634148,1.375763936045435,31.222314693011892
1.1343283582089552,0.8444444444444444,2.303030303030303,2.727272727272727,1.2976785189538642,32.48827973364388
1.7325581395348837,0.93125,1.9350649350649352,2.0779220779220777,1.4662739536744118,32.48827973364388
1.9787234042553192,0.8532110091743119,1.9375,2.2708333333333335,1.4140414041404141,34.02682517908855
0.8473684210526315,0.8090452261306532,1.6770833333333333,2.0729166666666665,1.5278439153439154,34.02682517908855
0.9105691056910569,0.8235294117647058,1.8461538461538463,2.241758241758242,1.469514985129261,34.02682517908855
1.696969696969697,0.8275862068965517,1.8666666666666667,2.2555555555555555,1.5551249362570116,34.02682517908855
0.775609756097561,0.7718446601941747,1.7096774193548387,2.21505376344086,1.614174390944139,34.02682517908855
1.768421052631579,0.84,1.826086956521739,2.1739130434782608,1.483163988657845,34.02682517908855
1.768421052631579,0.84,1.826086956521739,2.1739130434782608,1.483163988657845,34.02682517908855
0.9106145251396648,0.8232323232323232,1.8522727272727273,2.25,1.4850107725453985,34.02682517908855
1.768421052631579,0.84,1.826086956521739,2.1739130434782608,1.483163988657845,34.02682517908855
0.8813559322033898,0.8297872340425532,1.6956521739130435,2.0434782608695654,1.4827322099986073,34.02682517908855
0.9075144508670521,0.8351063829787234,1.8045977011494252,2.160919540229885,1.4512301988540612,34.02682517908855
0.9881656804733728,0.8308457711442786,2.287671232876712,2.7534246575342465,1.4366459627329193,34.02682517908855
1.023890784982935,0.8426966292134831,2.0547945205479454,2.4383561643835616,1.450041574279379,34.02682517908855
1.3909090909090909,0.95625,2.9423076923076925,3.076923076923077,1.3136034975617958,31.496062992125985
2.038216560509554,2.2857142857142856,2.807017543859649,1.2280701754385965,1.5093267882187937,31.496062992125985
6.444444444444445,0.9720670391061452,1.851063829787234,1.9042553191489362,1.1692179743743016,32.98574331693462
1.7671957671957672,0.780373831775701,1.8764044943820224,2.404494382022472,1.4831609904183665,32.67150864003625
4.336633663366337,0.9163179916317992,0.8690476190476191,0.9484126984126984,1.3316000706767297,32.67150864003625
2.261780104712042,1.0093457943925233,2.6666666666666665,2.6419753086419755,1.294860269689271,34.24736110077853
4.395833333333333,0.9055793991416309,2.11,2.33,1.40015015015015,34.24736110077853
6.567164179104478,1.9298245614035088,2.3655913978494625,1.2258064516129032,1.6393096160619938,34.24736110077853
1.9487179487179487,0.8444444444444444,2.4358974358974357,2.8846153846153846,1.494971189104243,34.24736110077853
1.8274111675126903,0.8411214953271028,1.7647058823529411,2.0980392156862746,1.5347605385124696,34.24736110077853
2.1878453038674035,0.9252336448598131,1.03125,1.1145833333333333,1.4284789644012945,34.24736110077853
1.1719298245614036,0.8608247422680413,2.0120481927710845,2.3373493975903616,1.3823280004522585,31.852244999990948
1.8212290502793296,0.8534031413612565,1.8953488372093024,2.2209302325581395,1.4455820356190312,31.852244999990948
1.9487179487179487,0.8837209302325582,2.1714285714285713,2.4571428571428573,1.4128478761247123,31.852244999990948
1.844311377245509,0.875,2.0,2.2857142857142856,1.410214504596527,31.852244999990948
1.9234972677595628,0.9411764705882353,1.7254901960784315,1.8333333333333333,1.5065178495356564,33.63834581911571
1.411764705882353,0.8450704225352113,2.857142857142857,3.380952380952381,1.3684839889319929,32.43967595130568
1.0283687943262412,0.7512953367875648,1.8125,2.4125,1.5656151305042292,32.43967595130568
0.9683544303797469,0.9444444444444444,1.9125,2.025,1.4087812122899843,30.82079736126969
6.507936507936508,2.0098039215686274,2.1354166666666665,1.0625,1.784628179361009,34.72942260763922
2.0652173913043477,1.027027027027027,2.134831460674157,2.0786516853932584,1.3366933333333333,33.71144039008952
0.968421052631579,1.0165745856353592,2.021978021978022,1.989010989010989,1.3965430682062683,33.71144039008952
3.7560975609756095,0.8415300546448088,1.811764705882353,2.152941176470588,1.2843528874686145,33.83193672174798
2.211267605633803,0.8770949720670391,1.8470588235294119,2.1058823529411765,1.3663952627683198,33.83193672174798
2.099378881987578,0.9602272727272727,1.9651162790697674,2.046511627906977,1.4672045420588675,31.08272883212433
2.0784313725490198,0.9464285714285714,2.0126582278481013,2.1265822784810124,1.443000830814375,31.08272883212433
2.0641025641025643,0.9583333333333334,2.0125,2.1,1.4975613204212908,31.08272883212433
2.2142857142857144,0.9627329192546584,2.039473684210526,2.1184210526315788,1.4518914172825053,31.08272883212433
2.1549295774647885,0.9683544303797469,2.04,2.1066666666666665,1.4548893512388879,31.08272883212433
2.051948051948052,0.9693251533742331,2.6333333333333333,2.716666666666667,1.4644821353024884,31.08272883212433
2.393700787401575,0.8994082840236687,2.4126984126984126,2.6825396825396823,1.3558271427430306,31.08272883212433
2.2411347517730498,0.9518072289156626,2.0,2.1012658227848102,1.4380032206119162,31.08272883212433
2.0,0.9393939393939394,2.1232876712328768,2.26027397260274,1.399715909090909,31.08272883212433
4.935064935064935,1.0160427807486632,2.5,2.460526315789474,1.4309112782826745,33.372813092481465
2.9402985074626864,2.2906976744186047,2.264367816091954,0.9885057471264368,1.636253572283305,33.372813092481465
2.77037037037037,2.253012048192771,2.1744186046511627,0.9651162790697675,1.6019460138104207,33.372813092481465
4.776470588235294,1.970873786407767,2.506172839506173,1.271604938271605,1.7840843939915147,33.372813092481465
2.832116788321168,2.3950617283950617,2.3658536585365852,0.9878048780487805,1.7155113636363637,33.372813092481465
5.0,0.9895833333333334,2.159090909090909,2.1818181818181817,1.466656089692739,33.372813092481465
2.4052287581699345,1.03954802259887,2.453333333333333,2.36,1.386392811296534,33.372813092481465
2.805755395683453,2.0526315789473686,2.2674418604651163,1.1046511627906976,1.7885057471264367,33.372813092481465
2.9545454545454546,2.2413793103448274,2.5657894736842106,1.144736842105263,1.7835135449366353,33.372813092481465
2.4328358208955225,0.9476744186046512,1.8522727272727273,1.9545454545454546,1.4417910447761193,32.22835113108707
1.988950276243094,0.972972972972973,2.1176470588235294,2.176470588235294,1.3434087288945524,32.202924208662736
4.76056338028169,0.9548022598870056,2.0864197530864197,2.185185185185185,1.3811094634264443,32.202924208662736
1.896551724137931,0.9428571428571428,2.037037037037037,2.1604938271604937,1.4623334416639584,31.260444444444445
0.9905956112852664,0.9575757575757575,2.0789473684210527,2.1710526315789473,1.4145854833161335,31.260444444444445
3.74468085106383,0.9072164948453608,2.4444444444444446,2.6944444444444446,1.3928264713311442,31.8558829048602
1.9873417721518987,0.8820224719101124,1.9873417721518987,2.2531645569620253,1.5396351575456053,31.8558829048602
2.269230769230769,1.0172413793103448,2.158536585365854,2.1219512195121952,1.4686693976634806,33.30939434355871
2.152173913043478,0.8918918918918919,2.5714285714285716,2.883116883116883,1.355065856129686,32.15206083467351
3.963636363636364,2.691358024691358,2.5647058823529414,0.9529411764705882,1.5190847799543452,32.15206083467351
1.8181818181818181,0.8181818181818182,2.142857142857143,2.619047619047619,1.4740957446808511,32.15206083467351
2.717241379310345,0.9563106796116505,3.126984126984127,3.2698412698412698,1.3313384907312802,32.15206083467351
2.7,1.0106951871657754,3.0483870967741935,3.0161290322580645,1.3451590864727698,32.15206083467351
1.5887096774193548,1.0051020408163265,2.736111111111111,2.7222222222222223,1.3633199831125413,32.15206083467351
2.6666666666666665,0.9607843137254902,2.3902439024390243,2.4878048780487805,1.3401463414634147,32.15206083467351
5.352112676056338,1.0,2.923076923076923,2.923076923076923,1.284709618874773,32.15206083467351
1.1245791245791246,0.8520408163265306,2.1973684210526314,2.5789473684210527,1.5578667161915374,32.67333444714088
6.065573770491803,2.0786516853932584,2.032967032967033,0.978021978021978,1.5629491314434447,32.32389873614503
6.456140350877193,2.9206349206349205,1.426356589147287,0.4883720930232558,1.5251676838479666,32.32389873614503
1.9344262295081966,0.8805970149253731,1.77,2.01,1.4438444335351552,31.393155317017385
0.8520408163265306,0.8477157360406091,1.5904761904761904,1.8761904761904762,1.5878820632918993,31.393155317017385
2.6713286713286712,0.9646464646464646,1.9690721649484537,2.0412371134020617,1.4735428361575993,31.393155317017385
0.9420289855072463,0.9330143540669856,2.191011235955056,2.348314606741573,1.3887757934671972,31.393155317017385
1.8105263157894738,0.8557213930348259,1.638095238095238,1.9142857142857144,1.5680729000263929,31.393155317017385
2.1257861635220126,0.8756476683937824,1.6732673267326732,1.9108910891089108,1.4355169692186267,31.393155317017385
1.9761904761904763,0.8512820512820513,1.8241758241758241,2.142857142857143,1.504950495049505,31.393155317017385
2.8244274809160306,0.9068627450980392,1.4453125,1.59375,1.3232284037444828,31.393155317017385
2.4966442953020134,0.9073170731707317,1.878787878787879,2.0707070707070705,1.3269195189639222,31.393155317017385
2.0963855421686746,0.8743718592964824,1.6893203883495145,1.9320388349514563,1.4325964894531842,31.393155317017385
2.3233532934131738,0.8818181818181818,2.2823529411764705,2.588235294117647,1.3306316825789317,33.51235393098223
3.625,0.8787878787878788,2.5375,2.8875,1.1991088090794835,33.51235393098223
1.2154340836012862,0.84375,2.52,2.986666666666667,1.3578598462587272,33.51235393098223
1.813953488372093,0.8478260869565217,2.5657894736842106,3.026315789473684,1.2330303875104545,33.51235393098223
1.71875,0.8333333333333334,1.6176470588235294,1.9411764705882353,1.4680005799623024,33.51235393098223
1.7078651685393258,0.8837209302325582,1.7471264367816093,1.9770114942528736,1.5075445816186557,32.643410152626004
2.1,0.8032786885245902,1.6896551724137931,2.103448275862069,1.3220820646657967,32.643410152626004
1.7853107344632768,0.8777777777777778,2.164383561643836,2.4657534246575343,1.5068795893633706,31.27401516923385
4.701298701298701,0.9526315789473684,2.585714285714286,2.7142857142857144,1.3204279996732826,31.27401516923385
5.194444444444445,2.308641975308642,3.0655737704918034,1.3278688524590163,1.5563322627369482,31.27401516923385
0.8895522388059701,0.8514285714285714,2.5254237288135593,2.9661016949152543,1.4896563229896562,31.27401516923385
1.4824561403508771,0.9941176470588236,1.8172043010752688,1.8279569892473118,1.3493352729623793,31.27401516923385
0.9337539432176656,0.9079754601226994,2.690909090909091,2.963636363636364,1.4637645312886471,31.27401516923385
2.467065868263473,0.869198312236287,2.4819277108433737,2.855421686746988,1.3811512415349887,33.215082398954415
3.59748427672956,1.368421052631579,1.2327586206896552,0.9008620689655172,1.091657313879536,33.215082398954415
1.0258064516129033,1.0258064516129033,1.7865168539325842,1.7415730337078652,1.3662236294687236,32.97945583897865
1.4166666666666667,1.0429447852760736,1.8279569892473118,1.7526881720430108,1.3494984346048176,32.97945583897865
1.988888888888889,0.8325581395348837,2.2375,2.6875,1.3743069113627489,33.41899722852104
4.506329113924051,0.956989247311828,1.913978494623656,2.0,1.3917773768520036,31.820987654320984
2.2758620689655173,0.9375,1.896551724137931,2.0229885057471266,1.366649258827783,31.820987654320984
2.225,0.9621621621621622,2.3421052631578947,2.4342105263157894,1.396795176899889,32.201239492155054
2.033333333333333,0.9242424242424242,2.2875,2.475,1.3770163151716588,32.201239492155054
2.6758620689655173,0.9797979797979798,1.6869565217391305,1.7217391304347827,1.399176184235162,32.201239492155054
2.402684563758389,0.9728260869565217,2.452054794520548,2.5205479452054793,1.3281610164727047,32.201239492155054
2.697986577181208,0.9852941176470589,2.161290322580645,2.193548387096774,1.319260318974196,32.201239492155054
2.5714285714285716,1.0048543689320388,2.0495049504950495,2.0396039603960396,1.3352810517679548,32.201239492155054
1.4545454545454546,1.4090909090909092,2.9176470588235293,2.070588235294118,1.2014901372212694,32.201239492155054
3.121019108280255,1.2564102564102564,3.1818181818181817,2.5324675324675323,1.2046905222437136,32.201239492155054
2.35,0.8663594470046083,2.647887323943662,3.056338028169014,1.2918833727344365,31.355085596995377
1.0318471337579618,0.7864077669902912,1.8409090909090908,2.340909090909091,1.5204798515376459,31.355085596995377
5.771428571428571,2.2444444444444445,1.3466666666666667,0.6,1.6688077603722882,31.355085596995377
2.3866666666666667,0.8817733990147784,2.3552631578947367,2.6710526315789473,1.341826643397324,31.355085596995377
5.351351351351352,0.908256880733945,3.2459016393442623,3.5737704918032787,1.3166137985725614,31.355085596995377
2.8732394366197185,0.9107142857142857,2.55,2.8,1.2885349480057917,31.355085596995377
2.7448275862068967,1.005050505050505,2.518987341772152,2.5063291139240507,1.2625496914059235,31.355085596995377
2.6490066225165565,0.970873786407767,3.278688524590164,3.377049180327869,1.2703782879449763,31.355085596995377
